time,open,high,low,close,Fast EMA,Slow EMA,Buy Signal,Sell Signal,Buy/Sell Ribbon,Buy/Sell Ribbon,Buy more signals,Sell more signals,Volume,Volume MA
2017-05-30T07:00:00+07:00,2278.265,2328.9025,2139.13,2187.87925,2139.197866,1955.534521,0,0,NaN,NaN,2,NaN,56842.61263,52567.2883
2017-05-31T07:00:00+07:00,2187.16125,2333.38475,2159.515,2299.05525,2163.79131,1980.980501,0,0,NaN,NaN,NaN,NaN,61149.90905,52858.30333
2017-06-01T07:00:00+07:00,2299.13525,2464.875,2297.52775,2411.24,2201.860339,2012.851575,0,0,NaN,NaN,NaN,NaN,61890.12513,53152.55886
2017-06-02T07:00:00+07:00,2411.47025,2487.42,2373.906,2484.78825,2245.38771,2047.809847,0,0,NaN,NaN,NaN,NaN,41107.23096,53471.553
2017-06-03T07:00:00+07:00,2484.3505,2590.45075,2451.19225,2548.40475,2292.005716,2084.890951,0,0,NaN,NaN,NaN,NaN,33847.9937,54369.74933
2017-06-04T07:00:00+07:00,2547.7505,2565.34,2473.2525,2523.05775,2327.552183,2117.347751,0,0,NaN,NaN,NaN,NaN,32171.57563,53936.1242
2017-06-05T07:00:00+07:00,2523.6295,2697.48075,2519.335,2693.8575,2383.906847,2160.052177,0,0,NaN,NaN,NaN,NaN,38339.76794,53822.05184
2017-06-06T07:00:00+07:00,2694.10725,2932.457,2686.12225,2874.815,2459.431178,2212.997571,0,0,NaN,NaN,NaN,NaN,79303.91359,55323.5092
2017-06-07T07:00:00+07:00,2874.7825,2887.065,2614.87,2687.16775,2494.467574,2248.121288,0,0,NaN,NaN,NaN,NaN,53025.31653,56081.2156
2017-06-08T07:00:00+07:00,2688.3155,2814.3055,2612.8,2804.34025,2542.140293,2289.322693,0,0,NaN,NaN,NaN,NaN,42267.08861,55759.77706
2017-06-09T07:00:00+07:00,2803.88975,2862.31725,2788.5125,2814.29675,2584.010517,2328.20966,0,0,NaN,NaN,NaN,NaN,30347.98535,55423.65797
2017-06-10T07:00:00+07:00,2813.21075,2916.726,2798.03525,2887.79475,2630.746553,2369.660407,0,0,NaN,NaN,NaN,NaN,40456.08994,55731.18003
2017-06-11T07:00:00+07:00,2887.5385,2964.112,2846.04575,2959.51975,2681.327045,2413.353692,0,0,NaN,NaN,NaN,NaN,31962.21139,53981.86836
2017-06-12T07:00:00+07:00,2959.5215,2975.7475,2453.48,2647.128,2676.065653,2430.670307,0,0,NaN,NaN,NaN,NaN,99786.28397,56439.09522
2017-06-13T07:00:00+07:00,2644.268,2783.201,2634.1625,2709.5225,2681.212861,2451.326025,0,0,NaN,NaN,NaN,NaN,53361.31753,55744.04907
2017-06-14T07:00:00+07:00,2710.2675,2806.47575,2327.4075,2448.614,2645.428421,2451.125135,0,0,NaN,NaN,NaN,NaN,82794.65017,54709.00802
2017-06-15T07:00:00+07:00,2449.948,2515.58525,2076.18475,2419.93925,2610.737779,2448.815069,0,0,NaN,NaN,NaN,NaN,116866.7006,56127.40078
2017-06-16T07:00:00+07:00,2419.955,2524.8075,2303.65525,2480.01325,2590.626313,2451.126045,0,0,NaN,NaN,NaN,NaN,53762.22451,54746.31501
2017-06-17T07:00:00+07:00,2480.019,2674.1325,2421.42525,2636.35575,2597.661611,2464.846764,0,0,NaN,NaN,2,NaN,39552.11855,54440.43383
2017-06-18T07:00:00+07:00,2637.5195,2667.2045,2458.55525,2512.4655,2584.554517,2468.374078,0,0,NaN,NaN,NaN,NaN,35763.4286,54229.92722
2017-06-19T07:00:00+07:00,2513.206,2595.4975,2484.7055,2593.707,2585.962591,2477.657998,0,0,NaN,NaN,NaN,NaN,37295.08863,53252.55102
2017-06-20T07:00:00+07:00,2593.70975,2778.4875,2583.7725,2726.08,2607.519116,2496.059628,0,0,NaN,NaN,NaN,NaN,49326.84825,52661.39798
2017-06-21T07:00:00+07:00,2724.595,2776.38575,2581.695,2647.6145,2613.687636,2507.285915,0,0,NaN,NaN,NaN,NaN,51279.96582,52130.89001
2017-06-22T07:00:00+07:00,2648.01725,2731.74,2594.03925,2692.00925,2625.737115,2520.969125,0,0,NaN,NaN,NaN,NaN,35961.64509,51873.61072
2017-06-23T07:00:00+07:00,2691.9925,2735.585,2663.703,2682.11,2634.409867,2532.905486,0,0,NaN,NaN,NaN,NaN,27013.28535,51531.8753
2017-06-24T07:00:00+07:00,2682.11,2713.907,2506.2975,2563.22275,2623.458003,2535.151209,0,0,NaN,NaN,NaN,NaN,35542.05282,51700.39916
2017-06-25T07:00:00+07:00,2565.143,2624.69925,2424.8675,2498.21975,2604.190579,2532.415546,0,0,NaN,NaN,NaN,NaN,35538.09316,51560.31542
2017-06-26T07:00:00+07:00,2498.899,2549.85725,2264.655,2412.4375,2574.690105,2523.528283,0,0,NaN,NaN,NaN,NaN,66964.6924,50943.35436
2017-06-27T07:00:00+07:00,2412.2785,2563.636,2270.367,2562.3475,2572.791243,2526.40378,0,0,NaN,NaN,2,NaN,69133.35607,51748.75634
2017-06-28T07:00:00+07:00,2562.5,2598.565,2459.01675,2555.50275,2570.131475,2528.55926,0,0,NaN,NaN,NaN,NaN,48912.85917,52081.04487
2017-06-29T07:00:00+07:00,2553.276,2589.067,2501.85575,2536.8885,2565.017171,2529.17624,0,0,NaN,NaN,NaN,NaN,30616.29189,52094.4602
2017-06-30T07:00:00+07:00,2536.3835,2554.11075,2439.3945,2455.4225,2548.156452,2523.713,0,0,NaN,NaN,NaN,NaN,34828.65523,51813.08846
2017-07-01T07:00:00+07:00,2455.01,2508.0275,2384.7525,2411.277,2527.098075,2515.384408,0,0,NaN,NaN,NaN,NaN,27908.38538,51610.39716
2017-07-02T07:00:00+07:00,2413.625,2535.1475,2369.5925,2508.61025,2524.253794,2514.882618,0,0,NaN,NaN,NaN,NaN,29302.31782,48086.19885
2017-07-03T07:00:00+07:00,2507.23275,2587.94475,2474.693,2545.1375,2527.466672,2517.123721,0,0,NaN,NaN,2,NaN,34336.65169,47134.96556
2017-07-04T07:00:00+07:00,2542.5375,2638.635,2542.47725,2600.95775,2538.772992,2523.333649,0,0,NaN,NaN,NaN,NaN,30693.62598,44529.91435
2017-07-05T07:00:00+07:00,2600.217,2632.9065,2541.79525,2614.07675,2550.358185,2530.05536,0,0,NaN,NaN,NaN,NaN,45597.57516,40966.45808
2017-07-06T07:00:00+07:00,2613.915,2625.77,2564.4545,2604.10025,2558.626195,2535.540167,0,0,NaN,NaN,NaN,NaN,28536.7115,39705.18243
2017-07-07T07:00:00+07:00,2604.0575,2609.11825,2468.58025,2500.832,2549.734781,2532.969191,0,0,NaN,NaN,NaN,NaN,39389.75866,39697.06443
2017-07-08T07:00:00+07:00,2500.832,2555.30975,2466.22025,2551.69925,2550.037007,2534.356603,0,0,NaN,NaN,NaN,NaN,23928.11288,39105.29865
2017-07-09T07:00:00+07:00,2551.43925,2569.30425,2498.88,2502.82275,2542.773275,2532.020762,0,0,NaN,NaN,NaN,NaN,18669.67538,38174.02799
2017-07-10T07:00:00+07:00,2503.035,2523.43875,2257.355,2330.78225,2510.159271,2517.114206,0,1,NaN,NaN,NaN,NaN,58235.61541,38619.46634
2017-07-11T07:00:00+07:00,2330.02425,2403.2945,2252.88375,2305.81,2478.720922,2501.462042,0,0,NaN,NaN,NaN,NaN,59548.16368,39032.87624
2017-07-12T07:00:00+07:00,2304.605,2410.438,2241.8525,2382.2715,2463.882549,2492.633113,0,0,NaN,NaN,NaN,NaN,47834.25676,39626.50682
2017-07-13T07:00:00+07:00,2381.49625,2419.7585,2311.67,2339.968,2444.818772,2481.324586,0,0,NaN,NaN,NaN,NaN,35959.58302,40073.8217
2017-07-14T07:00:00+07:00,2340.53025,2353.122,2141.4975,2214.94925,2409.45423,2461.59308,0,0,NaN,NaN,NaN,NaN,47560.13164,40674.72565
2017-07-15T07:00:00+07:00,2213.912,2220.556,1963.323,1968.5575,2341.623964,2425.071926,0,0,NaN,NaN,NaN,NaN,62824.92425,42039.0672
2017-07-16T07:00:00+07:00,1968.04475,2042.5625,1799.3,1910.16225,2275.245239,2386.930468,0,0,NaN,NaN,NaN,NaN,74992.09384,42440.43727
2017-07-17T07:00:00+07:00,1909.64,2230.7025,1905.6255,2226.815,2267.794433,2375.070063,0,0,NaN,NaN,NaN,NaN,79018.0689,42934.67291
2017-07-18T07:00:00+07:00,2226.8025,2393.855,2147.24,2306.755,2273.788366,2370.009688,0,0,NaN,NaN,NaN,NaN,92159.92057,45097.02598
2017-07-19T07:00:00+07:00,2307.86525,2400.6275,2218.591,2260.872,2271.801233,2361.925415,0,0,NaN,NaN,NaN,NaN,66093.22093,46870.87243
2017-07-20T07:00:00+07:00,2260.947,2944.9775,2260.855,2873.343,2364.34612,2399.808199,0,0,NaN,NaN,NaN,NaN,133643.3636,51811.60785
2017-07-21T07:00:00+07:00,2874.578,2886.8625,2611.0625,2664.86,2410.579025,2419.441666,0,0,NaN,NaN,NaN,NaN,75085.47158,54170.46216
2017-07-22T07:00:00+07:00,2665.0125,2874.935,2648.37775,2831.788,2475.380406,2449.985839,1,0,NaN,NaN,NaN,NaN,41708.32325,54790.76244
2017-07-23T07:00:00+07:00,2830.43975,2851.9975,2667.8275,2756.4875,2518.627651,2472.689666,0,0,NaN,NaN,NaN,NaN,38938.73098,55020.8664
2017-07-24T07:00:00+07:00,2758.61,2800.89425,2715.75025,2759.1595,2555.632551,2493.909653,0,0,NaN,NaN,NaN,NaN,32523.78084,55112.37414
2017-07-25T07:00:00+07:00,2759.007,2776.554,2447.47525,2560.773,2556.423389,2498.862494,0,0,NaN,NaN,NaN,NaN,74320.29097,56548.50993
2017-07-26T07:00:00+07:00,2563.0025,2609.99075,2404.6555,2525.125,2551.608252,2500.807865,0,0,NaN,NaN,NaN,NaN,55347.48194,57889.04846
2017-07-27T07:00:00+07:00,2525.54725,2691.08725,2512.2615,2667.4255,2569.42629,2513.149912,0,0,NaN,NaN,NaN,NaN,39042.87983,57871.70451
2017-07-28T07:00:00+07:00,2667.8245,2830.9035,2658.64775,2787.3175,2602.948015,2533.458622,0,0,NaN,NaN,NaN,NaN,52621.87428,59306.39258
2017-07-29T07:00:00+07:00,2789.56025,2793.63475,2653.7795,2700.72725,2617.990974,2545.848891,0,0,NaN,NaN,NaN,NaN,35469.89258,60146.40344
2017-07-30T07:00:00+07:00,2700.985,2765.855,2580.6725,2753.8375,2638.89044,2561.255454,0,0,NaN,NaN,NaN,NaN,27805.84299,58624.91482
2017-07-31T07:00:00+07:00,2754.68475,2914.9975,2701.54,2865.02325,2673.680103,2583.756773,0,0,NaN,NaN,NaN,NaN,37862.2422,57540.61875
2017-08-01T07:00:00+07:00,2865.02575,2937.0975,2632.8575,2730.15425,2682.368433,2594.60103,0,0,NaN,NaN,NaN,NaN,43006.41975,57299.2269
2017-08-02T07:00:00+07:00,2730.39375,2758.361,2650,2701.9125,2685.375213,2602.550028,0,0,NaN,NaN,NaN,NaN,32464.25877,57124.46069
2017-08-03T07:00:00+07:00,2701.9375,2802.7475,2699.965,2790.2135,2701.50418,2616.451026,0,0,NaN,NaN,NaN,NaN,31263.32649,56309.62043
2017-08-04T07:00:00+07:00,2790.2135,2878.605,2764.40025,2858.3245,2725.630383,2634.367579,0,0,NaN,NaN,NaN,NaN,27200.77115,54528.41277
2017-08-05T07:00:00+07:00,2857.32675,3339.1875,2853.955,3253.94,2806.908786,2680.261833,0,0,NaN,NaN,NaN,NaN,66078.90899,54082.75353
2017-08-06T07:00:00+07:00,3253.915,3288.415,3155.2175,3224.683,2871.181742,2720.589327,0,0,NaN,NaN,NaN,NaN,26853.21642,51474.51091
2017-08-07T07:00:00+07:00,3223.681,3426.21425,3186.7875,3393.065,2951.471474,2770.40234,0,0,NaN,NaN,NaN,NaN,39135.58856,48823.29431
2017-08-08T07:00:00+07:00,3393.0625,3488.5975,3336.47,3421.6175,3023.801632,2818.6405,0,0,NaN,NaN,NaN,NaN,50936.99479,48065.483
2017-08-09T07:00:00+07:00,3420.8425,3430.4,3225.12,3351.6645,3074.242073,2858.123759,0,0,NaN,NaN,NaN,NaN,44211.88436,43593.90904
2017-08-10T07:00:00+07:00,3351.195,3451.7925,3321.5825,3428.36225,3128.7221,2900.363647,0,0,NaN,NaN,NaN,NaN,30495.4951,41364.41021
2017-08-11T07:00:00+07:00,3427.63225,3717.58975,3413.2065,3652.8,3209.349469,2956.099673,0,0,NaN,NaN,NaN,NaN,43674.73546,41462.73082
2017-08-12T07:00:00+07:00,3654.372,3963.8825,3610.3675,3869.2565,3310.873628,3023.74092,0,0,NaN,NaN,NaN,NaN,53349.29516,42183.25903
2017-08-13T07:00:00+07:00,3870.3575,4199.2975,3844.2245,4061.17,3426.303839,3100.587518,0,0,NaN,NaN,NaN,NaN,65048.29711,43809.48485
2017-08-14T07:00:00+07:00,4061.17,4351.3575,3970.405,4325.198,3564.595248,3191.299406,0,0,NaN,NaN,NaN,NaN,61194.95457,43153.21803
2017-08-15T07:00:00+07:00,4327.45025,4438.68,3812.4975,4160.66,3656.297518,3263.103894,0,0,NaN,NaN,NaN,NaN,92782.50796,45024.96933
2017-08-16T07:00:00+07:00,4160.14,4382.0825,3934.9725,4369.215,3765.977131,3345.03805,0,0,NaN,NaN,NaN,NaN,47830.75823,45464.36325
2017-08-17T07:00:00+07:00,4363.255,4475.5,4193.55,4282.99,3845.517572,3414.515972,0,0,NaN,NaN,NaN,NaN,54190.69161,45542.80411
2017-08-18T07:00:00+07:00,4278.9825,4356.999,3969.11,4111.3,3886.407176,3466.129604,0,0,NaN,NaN,NaN,NaN,61386.82528,46838.65075
2017-08-19T07:00:00+07:00,4108.55,4192.64575,3971.909,4145.45075,3926.260034,3516.449689,0,0,NaN,NaN,NaN,NaN,40285.11256,47462.61423
2017-08-20T07:00:00+07:00,4144.86175,4170.76,4030.33,4059.4735,3946.754413,3556.673675,0,0,NaN,NaN,NaN,NaN,28378.92307,46988.44827
2017-08-21T07:00:00+07:00,4058.90275,4090.17225,3960.025,3997.2735,3954.52658,3589.310699,0,0,NaN,NaN,NaN,NaN,43664.2819,47021.34138
2017-08-22T07:00:00+07:00,3997.6945,4148.5885,3600.8675,4093.795,3975.952491,3626.679907,0,0,NaN,NaN,NaN,NaN,73183.45927,49057.3014
2017-08-23T07:00:00+07:00,4092.045,4256.715,4064.4575,4137.42825,4000.794916,3664.513117,0,0,NaN,NaN,2,NaN,42262.12503,49607.24133
2017-08-24T07:00:00+07:00,4140.595,4357.4975,4112.2875,4315.0655,4049.144236,3712.702183,0,0,NaN,NaN,NaN,NaN,34244.85228,49959.44539
2017-08-25T07:00:00+07:00,4317.25975,4462.2225,4288.2075,4369.55475,4098.438161,3761.357928,0,0,NaN,NaN,NaN,NaN,34472.94821,48379.14735
2017-08-26T07:00:00+07:00,4367.73,4376.88,4283.6975,4350.17475,4137.166867,3804.973989,0,0,NaN,NaN,NaN,NaN,15371.91237,47805.08214
2017-08-27T07:00:00+07:00,4352.3375,4391.63975,4312.0125,4339.2825,4168.26158,3844.552397,0,0,NaN,NaN,NaN,NaN,17339.0299,46715.25421
2017-08-28T07:00:00+07:00,4338.187,4398.68,4189.9045,4383.1945,4201.328183,3884.451812,0,0,NaN,NaN,NaN,NaN,32631.71528,45799.99024
2017-08-29T07:00:00+07:00,4384.41475,4669.2815,4344.3725,4589.49475,4261.046117,3936.677215,0,0,NaN,NaN,NaN,NaN,42409.76828,45709.88443
2017-08-30T07:00:00+07:00,4589.497,4640.21475,4491.15,4579.695,4310.069022,3984.308162,0,0,NaN,NaN,NaN,NaN,32251.84506,45797.70193
2017-08-31T07:00:00+07:00,4580.025,4764.25,4576.06,4737.9375,4375.894941,4040.132558,0,0,NaN,NaN,NaN,NaN,34055.95225,45316.76277
2017-09-01T07:00:00+07:00,4737.875,4931.7375,4697.12,4928.3975,4460.895335,4105.929961,0,0,NaN,NaN,NaN,NaN,44845.33169,44891.5646
2017-09-02T07:00:00+07:00,4928.4025,4977.475,4505.375,4630.785,4487.032207,4144.808112,0,0,NaN,NaN,NaN,NaN,57598.27077,44519.06328
2017-09-03T07:00:00+07:00,4628.8975,4733.85,4458.224,4621.195,4507.672636,4180.096029,0,0,NaN,NaN,NaN,NaN,37476.03809,43333.11745
2017-09-04T07:00:00+07:00,4620.55,4629.095,4137.2525,4349.555,4483.346846,4192.648546,0,0,NaN,NaN,NaN,NaN,68917.75859,42139.87999
2017-09-05T07:00:00+07:00,4350.99,4506.9075,4099.2075,4421.515,4473.834254,4209.601616,0,0,NaN,NaN,NaN,NaN,59436.93138,42720.18864
2017-09-06T07:00:00+07:00,4419.9775,4671.5325,4404.55,4618.1875,4496.042446,4239.867237,0,0,NaN,NaN,2,NaN,47653.4621,42393.32717
2017-09-07T07:00:00+07:00,4620.565,4683.7525,4496.1725,4630.5925,4516.742454,4268.809849,0,0,NaN,NaN,NaN,NaN,27361.88694,40692.08025
2017-09-08T07:00:00+07:00,4630.5425,4683.76,4101.2725,4348.31,4490.829769,4274.69875,0,0,NaN,NaN,NaN,NaN,68885.47799,42122.09852
2017-09-09T07:00:00+07:00,4352.1875,4419.9325,4184.065,4327.6375,4465.723266,4278.620138,0,0,NaN,NaN,NaN,NaN,29517.1419,42179.00946
2017-09-10T07:00:00+07:00,4334.1675,4347.3,4086.6375,4252.04,4432.848917,4276.651239,0,0,NaN,NaN,NaN,NaN,36174.21526,41804.50613
2017-09-11T07:00:00+07:00,4252.0875,4371.5425,4116.38,4213.48,4399.099853,4271.971888,0,0,NaN,NaN,NaN,NaN,34186.96421,39854.68138
2017-09-12T07:00:00+07:00,4211,4381.0175,4086.2775,4166.5575,4363.324107,4264.163415,0,0,NaN,NaN,NaN,NaN,38884.57326,39685.80379
2017-09-13T07:00:00+07:00,4166.8175,4177.6375,3735.715,3864.4675,4286.576936,4234.55631,0,0,NaN,NaN,NaN,NaN,79975.89749,41972.35605
2017-09-14T07:00:00+07:00,3863.3025,3928.21,3218.735,3243.755,4126.142792,4161.163621,0,1,NaN,NaN,NaN,NaN,119098.8767,46203.65247
2017-09-15T07:00:00+07:00,3243.7025,3850.6675,2974.3825,3722.37,4064.023901,4128.660389,0,0,NaN,NaN,NaN,NaN,172459.8159,54058.04765
2017-09-16T07:00:00+07:00,3722.365,3927.645,3572.7525,3709.305,4009.451763,4097.597027,0,0,NaN,NaN,NaN,NaN,56163.70111,55999.28121
2017-09-17T07:00:00+07:00,3706.84,3815.215,3492.52,3704.605,3962.552261,4068.486507,0,0,NaN,NaN,NaN,NaN,31920.4898,55963.71993
2017-09-18T07:00:00+07:00,3704.5475,4125.9075,3700.8575,4097.7825,3983.356913,4070.65658,0,0,NaN,NaN,NaN,NaN,52132.48591,56449.85582
2017-09-19T07:00:00+07:00,4098.4325,4118.7375,3852.9475,3903.3275,3971.044695,4058.261834,0,0,NaN,NaN,NaN,NaN,45945.69611,57134.54837
2017-09-20T07:00:00+07:00,3903.6525,4046.9975,3830.225,3868.905,3955.330896,4044.235401,0,0,NaN,NaN,NaN,NaN,32620.15923,57062.75872
2017-09-21T07:00:00+07:00,3866.2925,3908.5825,3573.75,3618.79,3903.555374,4012.720927,0,0,NaN,NaN,NaN,NaN,49859.29032,57313.45665
2017-09-22T07:00:00+07:00,3616.485,3762.8075,3514.9325,3614.7375,3859.121855,3983.240673,0,0,NaN,NaN,NaN,NaN,38515.33669,56359.30994
2017-09-23T07:00:00+07:00,3612.895,3818.08,3566.225,3784.775,3847.683877,3968.539512,0,0,NaN,NaN,NaN,NaN,24184.65087,55694.74058
2017-09-24T07:00:00+07:00,3785.39,3787.28,3624.9675,3668.48,3820.11405,3946.312882,0,0,NaN,NaN,NaN,NaN,15920.83594,53044.89445
2017-09-25T07:00:00+07:00,3668.5025,3967.93,3665.845,3919.565,3835.414196,3944.331557,0,0,NaN,NaN,NaN,NaN,36131.91039,51879.6434
2017-09-26T07:00:00+07:00,3919.955,3964.515,3851.8775,3886.04,3843.202781,3940.013664,0,0,NaN,NaN,NaN,NaN,24806.11837,50737.27622
2017-09-27T07:00:00+07:00,3885.12,4230.03,3874.1175,4204.4,3898.771584,3959.597837,0,0,NaN,NaN,NaN,NaN,42660.84591,51502.22416
2017-09-28T07:00:00+07:00,4205.1875,4276.64,3928.0425,4188.065,3943.278263,3976.521331,0,0,NaN,NaN,NaN,NaN,32409.16578,49678.40855
2017-09-29T07:00:00+07:00,4189.0725,4218.815,4020.5475,4165.45,3977.458531,3990.516047,0,0,NaN,NaN,NaN,NaN,33010.31807,49853.06736
2017-09-30T07:00:00+07:00,4166.13,4353.3175,4157.9725,4334.18,4032.338757,4015.972636,1,0,NaN,NaN,NaN,NaN,20278.94747,49058.30397
2017-10-01T07:00:00+07:00,4334.1575,4391.0525,4243.23,4386.1175,4086.766256,4043.390774,0,0,NaN,NaN,NaN,NaN,17971.93751,48247.55264
2017-10-02T07:00:00+07:00,4385.195,4461.8775,4358.1075,4392.8975,4133.86337,4069.280161,0,0,NaN,NaN,NaN,NaN,26095.9877,47608.12336
2017-10-03T07:00:00+07:00,4392.855,4423.3075,4200.6275,4308.205,4160.685159,4086.978297,0,0,NaN,NaN,NaN,NaN,33503.69724,45284.51335
2017-10-04T07:00:00+07:00,4309.155,4344.97,4177.3675,4218.055,4169.511289,4096.687683,0,0,NaN,NaN,NaN,NaN,23431.417,40501.14036
2017-10-05T07:00:00+07:00,4217.7825,4364.14,4146.9675,4315.975,4192.044167,4112.931188,0,0,NaN,NaN,NaN,NaN,22378.05374,32997.05226
2017-10-06T07:00:00+07:00,4314.82,4416.09,4294.6225,4362.865,4218.324295,4131.444804,0,0,NaN,NaN,NaN,NaN,23111.22094,31344.42825
2017-10-07T07:00:00+07:00,4361.1525,4450.105,4317.8325,4426.3275,4250.324788,4153.287966,0,0,NaN,NaN,NaN,NaN,12974.12038,30397.10978
2017-10-08T07:00:00+07:00,4423.9825,4612.025,4411.0075,4598.9925,4303.965975,4186.303117,0,0,NaN,NaN,NaN,NaN,24559.50671,29018.46082
2017-10-09T07:00:00+07:00,4599.5925,4872.5975,4551.75,4764.3575,4374.79544,4229.12196,0,0,NaN,NaN,NaN,NaN,39856.62946,28714.00749
2017-10-10T07:00:00+07:00,4764.3,4918.4075,4706.51,4751.0025,4432.673449,4267.779778,0,0,NaN,NaN,NaN,NaN,35093.07873,28837.65346
2017-10-11T07:00:00+07:00,4749.88,4870.605,4712.6025,4818.3625,4492.010226,4308.563683,0,0,NaN,NaN,NaN,NaN,28005.65178,27744.97153
2017-10-12T07:00:00+07:00,4818.7625,5438.4025,4806.6275,5438.095,4637.56173,4392.23267,0,0,NaN,NaN,NaN,NaN,61057.0855,28872.05897
2017-10-13T07:00:00+07:00,5437.87,5859.43,5385.2575,5638.67,4791.578387,4484.561361,0,0,NaN,NaN,NaN,NaN,79035.19327,31614.58609
2017-10-14T07:00:00+07:00,5635.3575,5814.285,5559.5275,5805.1025,4947.505174,4582.379223,0,0,NaN,NaN,NaN,NaN,24052.91268,32021.18993
2017-10-15T07:00:00+07:00,5803.5325,5838.4875,5445.65,5687.0025,5061.273993,4664.203169,0,0,NaN,NaN,NaN,NaN,35087.25859,31968.95734
2017-10-16T07:00:00+07:00,5686.3575,5786.84,5562.1375,5746.995,5166.769533,4744.409972,0,0,NaN,NaN,NaN,NaN,25875.44017,32022.42343
2017-10-17T07:00:00+07:00,5748.59,5769.0475,5520.0825,5597.5175,5233.038451,4807.603122,0,0,NaN,NaN,NaN,NaN,27127.61595,31245.76193
2017-10-18T07:00:00+07:00,5596.175,5612.95,5104.475,5576.305,5285.848689,4864.544002,0,0,NaN,NaN,NaN,NaN,53081.40787,32279.37404
2017-10-19T07:00:00+07:00,5576.4975,5740.3675,5522.1,5698.2525,5349.295429,4926.300187,0,0,NaN,NaN,NaN,NaN,29090.48368,32083.38232
2017-10-20T07:00:00+07:00,5700.5275,6059.4975,5613.7,5987.355,5447.45844,5004.89684,0,0,NaN,NaN,NaN,NaN,47550.40332,33446.95511
2017-10-21T07:00:00+07:00,5985.1475,6181.9725,5890.0425,6023.475,5536.076372,5080.347074,0,0,NaN,NaN,NaN,NaN,40431.82172,34569.94932
2017-10-22T07:00:00+07:00,6022.02,6078.46,5739.0125,5986.655,5605.396161,5147.480994,0,0,NaN,NaN,NaN,NaN,31311.33536,34830.7167
2017-10-23T07:00:00+07:00,5982.465,6054.16,5648.535,5894.89,5649.933675,5202.844624,0,0,NaN,NaN,NaN,NaN,45541.97351,35432.63052
2017-10-24T07:00:00+07:00,5894.505,5897.25,5472.55,5527.885,5631.156956,5226.921689,0,0,NaN,NaN,NaN,NaN,50713.60921,36796.74013
2017-10-25T07:00:00+07:00,5526.6575,5760.4175,5379.4275,5745.0775,5648.683193,5265.303601,0,0,NaN,NaN,NaN,NaN,38817.56388,37618.71564
2017-10-26T07:00:00+07:00,5745.995,5993.8525,5695.9,5890.4075,5685.871548,5311.607594,0,0,NaN,NaN,NaN,NaN,33021.55291,38114.23223
2017-10-27T07:00:00+07:00,5890.555,5994.5175,5698.985,5777.7525,5700.007079,5346.136846,0,0,NaN,NaN,2,NaN,29415.02919,38936.27768
2017-10-28T07:00:00+07:00,5778.0875,5885.5575,5677.2425,5740.6775,5706.264067,5375.36208,0,0,NaN,NaN,NaN,NaN,16000.06651,38508.30567
2017-10-29T07:00:00+07:00,5740.93,6280.1925,5698.7575,6135.035,5772.228826,5431.634148,0,0,NaN,NaN,2,NaN,39378.53643,38484.40101
2017-10-30T07:00:00+07:00,6135.395,6216.6925,6027.52,6123.335,5826.24516,5482.871248,0,0,NaN,NaN,NaN,NaN,25433.28471,38001.41131
2017-10-31T07:00:00+07:00,6123.3375,6458.4575,6086.6425,6439.52,5920.595136,5553.734118,0,0,NaN,NaN,NaN,NaN,38458.28745,38524.0431
2017-11-01T07:00:00+07:00,6442.4775,6759.84,6357.65,6752.05,6048.511269,5642.498258,0,0,NaN,NaN,NaN,NaN,46607.67532,37801.57259
2017-11-02T07:00:00+07:00,6752.9125,7356.025,6724.95,7028.69,6199.307997,5745.179128,0,0,NaN,NaN,NaN,NaN,84416.08694,38070.61727
2017-11-03T07:00:00+07:00,7031.9425,7461.9425,6931.95,7156.8525,6346.622536,5849.747526,0,0,NaN,NaN,NaN,NaN,54215.45545,39578.74441
2017-11-04T07:00:00+07:00,7156.4575,7514.81,7009.5525,7385.7075,6506.481761,5963.522338,0,0,NaN,NaN,NaN,NaN,29136.19692,39281.19133
2017-11-05T07:00:00+07:00,7384.7975,7596.1975,7295.54,7384.79,6641.606105,6068.801424,0,0,NaN,NaN,NaN,NaN,33490.06194,39661.92241
2017-11-06T07:00:00+07:00,7383.5975,7428.22,6922.6075,6970.3625,6692.184012,6135.583726,0,0,NaN,NaN,NaN,NaN,55983.76408,41104.72982
2017-11-07T07:00:00+07:00,6970.6775,7246.3275,6957.6225,7123.6775,6758.567626,6208.775858,0,0,NaN,NaN,NaN,NaN,34356.8184,40168.50035
2017-11-08T07:00:00+07:00,7124.5425,7881.0075,7064.695,7461.8275,6866.761453,6301.594498,0,0,NaN,NaN,NaN,NaN,83744.50485,42901.2014
2017-11-09T07:00:00+07:00,7464.64,7477.145,7086.305,7151.9725,6910.640075,6364.585461,0,0,NaN,NaN,NaN,NaN,45576.29718,42802.4961
2017-11-10T07:00:00+07:00,7153.275,7357.0575,6422.61,6583.4775,6860.307371,6380.799686,0,0,NaN,NaN,NaN,NaN,85811.10623,45071.46032
2017-11-11T07:00:00+07:00,6579.505,6841.2475,6200.91,6342.9575,6780.715083,6377.996561,0,0,NaN,NaN,NaN,NaN,57917.35834,46401.76147
2017-11-12T07:00:00+07:00,6342.9425,6493.72,5495.165,5871.5225,6640.839301,6340.479964,0,0,NaN,NaN,NaN,NaN,127796.0459,50514.46509
